"ID","Country","Year","seS_t","Protein_Total_2901_g","Animal_Protein_2941_kcal","Carbohydrate_kcal","Fat_Total_2901_kcal","Vegetal_Protein_2903_kcal","GDP_perCapita","l5","l60","Sex"
"GBR_2017","GBR","2017",0.000104684617868448,104.96,236.68,1571.96,1258.2,183.16,37783,0.99519,0.90901,"Males"
"GBR_2018","GBR","2018",0.000107008907447884,104.89,235.96,1535.26,1251.18,183.56,38058,0.99516,0.90911,"Males"
"GBR_2019","GBR","2019",0.000108133729194409,102.7,233.2,1527.74,1304.46,177.64,35977.4394472979,0.99524,0.906,"Males"
"GEO_1994","GEO","1994",0.000912741935779949,58.2,61.4799999999999,1362.64,295.56,171.32,3463.00000000001,0.96278,0.72642,"Males"
"GEO_1995","GEO","1995",0.000959072293036508,72.74,88.32,1666.49,386.55,202.6,3611.00000000001,0.9629,0.71617,"Males"
"GEO_1996","GEO","1996",0.000996530490305488,73.4,90.6000000000001,1828.83,375.57,203,4031.00000000001,0.96259,0.72312,"Males"
"GEO_1997","GEO","1997",0.00096744684791624,77.35,99.56,1923.09,381.51,209.84,4481,0.96654,0.72219,"Males"
"GEO_1998","GEO","1998",0.00096897164377895,77.08,101.04,1833.55,437.130000000001,207.28,4620,0.96829,0.72628,"Males"
"GEO_1999","GEO","1999",0.00103103823272032,78.63,102,1872.46,394.02,212.52,4763,0.96683,0.7289,"Males"
"GEO_2000","GEO","2000",0.00107475706172126,74.22,97.5200000000001,1837,402.119999999999,199.4,4891.99999999999,0.9653,0.7265,"Males"
"GEO_2001","GEO","2001",0.00111557951091595,74.46,106.12,1775.89,540.27,191.72,5125,0.96404,0.73291,"Males"
"GEO_2002","GEO","2002",0.00116976290763052,79.43,112.92,1924.9,484.38,204.8,5407,0.96197,0.72863,"Males"
"GEO_2003","GEO","2003",0.00117098229529946,83.37,120.04,1994.89,513.63,213.44,6012.99999999999,0.9614,0.74695,"Males"
"GEO_2004","GEO","2004",0.00114866538088546,83.61,128.76,2006.55,539.01,205.72,6343,0.96302,0.73255,"Males"
"GEO_2005","GEO","2005",0.00107758090258368,85.56,133.76,2015.07,597.69,208.48,6850,0.96865,0.71227,"Males"
"GEO_2006","GEO","2006",0.000949223451240221,75.82,106.88,1928.46,586.26,196.4,7398,0.9747,0.70961,"Males"
"GEO_2007","GEO","2007",0.00092700155553813,77.63,115.68,1926.93,602.55,194.84,8300.00000000001,0.97621,0.71664,"Males"
"GEO_2008","GEO","2008",0.00104452123087578,79.78,114.32,2034.16,558.72,204.8,8462,0.96771,0.7007,"Males"
"GEO_2009","GEO","2009",0.000941933055434017,75.17,102.44,1962.53,623.79,198.24,8062,0.97179,0.71705,"Males"
"GEO_2010","GEO","2010",0.00080735547858425,76.545,112.08,1802.79,654.03,194.12,8443,0.97881,0.7206,"Males"
"GEO_2011","GEO","2011",0.000738580316966767,77.725,111.28,1850.09,570.51,199.62,8946,0.98244,0.74473,"Males"
"GEO_2012","GEO","2012",0.000753514091413985,77.085,110.98,1875.295,584.865,197.38,9490.99999999999,0.98142,0.73841,"Males"
"GEO_2013","GEO","2013",0.000723778724291604,79.17,115.48,1898.885,591.435,201.22,9829.00000000001,0.98297,0.74029,"Males"
"GEO_2014","GEO","2014",0.000624443033194385,79.78,123.16,1853.8,604.08,195.96,10297,0.98744,0.75241,"Males"
"GEO_2015","GEO","2015",0.0005572889277443,80.49,122.44,1890.47,636.57,199.52,10603,0.989,0.75378,"Males"
"GEO_2016","GEO","2016",0.000582757770517203,78.19,118.08,1834.06,630.18,194.68,10899,0.98819,0.74913,"Males"
"GEO_2017","GEO","2017",0.000591003022963801,78.34,120.56,1852.18,638.46,192.84,11431,0.9885,0.76518,"Males"
"GEO_2018","GEO","2018",0.000575968531042612,80.59,128.2,1902.31,678.33,194.16,11985,0.98962,0.77158,"Males"
"GEO_2019","GEO","2019",0.000562245582322637,84.84,138.96,1915.13,714.51,200.4,11755.9615564907,0.99034,0.77607,"Males"
"GEO_2020","GEO","2020",0.000581256912153293,84.88,134.12,1937.25,688.23,205.4,11031.7305451553,0.9905,0.77004,"Males"
"GRC_1961","GRC","1961",0.000811703932135999,83.72,109.8,1623.87,785.25,225.08,5408,0.93246,0.78771,"Males"
"GRC_1963","GRC","1963",0.000685712844766968,86.61,128.12,1567.6,804.96,218.32,6122,0.95544,0.81596,"Males"
"GRC_1964","GRC","1964",0.000680517221807301,88.36,128.76,1631.36,817.2,224.68,6601,0.95661,0.81251,"Males"
"GRC_1965","GRC","1965",0.000656790219631301,92.51,144.32,1650.77,827.19,225.68,7187,0.95999,0.8201,"Males"
"GRC_1970","GRC","1970",0.000738631943157505,100.03,170.88,1696.6,971.28,229.24,9899.99999999999,0.95174,0.83139,"Males"
"GRC_1980","GRC","1980",0.00055155662153785,102.95,206.96,1583,1096.2,204.84,14300,0.97458,0.84579,"Males"
"GRC_1990","GRC","1990",0.000421789667948262,111.81,232.12,1695.74,1249.02,215.12,15964,0.98853,0.87086,"Males"
"GRC_1991","GRC","1991",0.000423135179067969,112.57,229.64,1686.82,1269.9,220.64,16410,0.98831,0.87009,"Males"
"GRC_2000","GRC","2000",0.000365393971439823,120.78,270.32,1710.02,1273.86,212.8,20965,0.99193,0.8741,"Males"
"GRC_2001","GRC","2001",0.000343727777988226,115.32,248.52,1728.19,1279.53,212.72,21914,0.99284,0.87626,"Males"
"GRC_2002","GRC","2002",0.000345836731928719,113.87,242.2,1710.42,1322.1,213.28,22894,0.9926,0.88163,"Males"
"GTM_1970","GTM","1970",0.000942491965687861,54.65,45.8799999999999,1452.61,335.79,172.72,4653.00000000001,0.85776,0.570675,"Males"
"GTM_1980","GTM","1980",0.000814989993905025,54.02,40.4400000000001,1538.99,375.929999999999,175.64,6384.00000000001,0.86792,0.56383,"Males"
"GTM_1990","GTM","1990",0.000628358945790214,59.97,44.6800000000001,1687.74,394.380000000001,195.2,5165,0.91157,0.61601,"Males"
"GTM_2000","GTM","2000",0.000480150995508625,54.85,55.7599999999998,1525.18,399.42,163.6,5860,0.94416,0.68756,"Males"
"GTM_2010","GTM","2010",0.000405303018081524,64.69,77.6799999999999,1612.69,535.049999999999,181.08,6526,0.96166,0.73249,"Males"
"GUY_2004","GUY","2004",0.00206958094477457,77.04,149.72,1812.63,519.21,158.44,9744.72019538198,0.95601,0.66298,"Males"
"HKG_1963","HKG","1963",0.000844936299995164,65.52,117.84,1638.7,689.22,144.28,6381,0.94802,0.73183,"Males"
"HKG_1968","HKG","1968",0.000886428254300759,76.69,155.12,1637.55,795.69,151.64,7696.00000000001,0.954,0.75902,"Males"
"HKG_1971","HKG","1971",0.000747354699669712,85.64,185.8,1629.28,902.16,156.76,9787,0.97578,0.76787,"Males"
"HKG_1972","HKG","1972",0.000700399122545315,88.04,192.36,1660.81,897.03,159.84,10632,0.9768,0.7733,"Males"
"HKG_1973","HKG","1973",0.000680081134170895,87.49,191.04,1649.84,907.2,158.92,11717,0.97747,0.78378,"Males"
"HKG_1974","HKG","1974",0.000683084979374437,85.79,183.56,1706.3,837.54,159.6,11719,0.97686,0.79272,"Males"
"HKG_1975","HKG","1975",0.000634887712270306,84.76,182.76,1723.12,798.84,156.28,11456,0.9803,0.80425,"Males"
"HKG_1976","HKG","1976",0.000619507697538476,86.31,189.84,1660.53,868.23,155.4,12929,0.98107,0.80765,"Males"
"HKG_1977","HKG","1977",0.000610674166323344,84.75,192.36,1621.32,904.68,146.64,13986,0.98208,0.81043,"Males"
"HKG_1978","HKG","1978",0.000628643545432235,86.97,197.28,1617.04,874.08,150.6,14689,0.98086,0.79877,"Males"
"HKG_1979","HKG","1979",0.000588352432841238,87.84,203.76,1612.45,917.19,147.6,15903,0.98315,0.81417,"Males"
"HKG_1980","HKG","1980",0.000547401731448536,89.03,205.72,1555.78,944.1,150.44,17086,0.98503,0.82698,"Males"
"HKG_1981","HKG","1981",0.00049815083294403,89.08,203.68,1592.06,955.62,152.6,18301,0.98708,0.8374,"Males"
"HKG_1982","HKG","1982",0.000497046409416914,90.77,211.28,1607.56,972.36,151.8,18527,0.98764,0.83576,"Males"
"HKG_1983","HKG","1983",0.000508933222078778,91.56,216.52,1649.61,975.15,149.76,19349,0.9875,0.8412,"Males"
"HKG_1984","HKG","1984",0.000487716515460352,89.98,211.44,1635.39,1002.69,148.48,21042,0.98879,0.85057,"Males"
"HKG_1985","HKG","1985",0.000461819967599788,89.97,210.72,1631.28,1023.84,149.16,20883,0.98999,0.85804,"Males"
"HKG_1986","HKG","1986",0.000457460064081466,92.31,224.2,1640.88,1037.88,145.08,22823,0.99072,0.86483,"Males"
"HKG_1987","HKG","1987",0.000463587039032912,93.37,227,1659.61,1070.91,146.48,25414,0.99053,0.86686,"Males"
"HKG_1988","HKG","1988",0.00046922868231591,92.72,231.12,1578.46,1194.66,139.76,27063,0.99027,0.86647,"Males"
"HKG_1989","HKG","1989",0.000453660712762169,89.75,222.56,1566.4,1245.6,136.44,27377,0.99096,0.86469,"Males"
"HKG_1990","HKG","1990",0.00043415617903571,92.28,236.12,1507.38,1237.5,133,27960,0.99144,0.86996,"Males"
"HKG_1991","HKG","1991",0.000404118547701686,92.79,240.8,1471.98,1282.86,130.36,29009,0.99287,0.87804,"Males"
"HKG_1992","HKG","1992",0.000367012404164032,94.72,252.96,1489.04,1162.08,125.92,30203,0.9939,0.87365,"Males"
"HKG_1993","HKG","1993",0.000368406872305641,93.62,242.96,1527.26,1198.26,131.56,31242,0.99394,0.883,"Males"
"HKG_1994","HKG","1994",0.000355328604384341,97.9,270.8,1460.21,1295.19,120.76,32219,0.99426,0.88611,"Males"
"HKG_1995","HKG","1995",0.000369480235728328,103.84,292.6,1543.01,1233.63,122.76,31942,0.99425,0.88442,"Males"
"HKG_1996","HKG","1996",0.000367409127255756,100.23,277.88,1502.76,1201.32,123.08,32262,0.99383,0.89523,"Males"
"HKG_1997","HKG","1997",0.000344214346579178,101.09,287.84,1462.53,1204.11,116.52,33386,0.99473,0.89873,"Males"
"HKG_1998","HKG","1998",0.000324842229236824,98.43,282.4,1394.26,1204.02,111.32,30866,0.99582,0.8987,"Males"
"HKG_1999","HKG","1999",0.000350788038681522,97.05,271.84,1423.68,1194.12,116.36,31134,0.99534,0.904,"Males"
"HKG_2000","HKG","2000",0.000353636993750119,100.67,283.16,1436.41,1169.91,119.52,32894,0.99591,0.90643,"Males"
"HKG_2001","HKG","2001",0.00032326165985901,98.17,269.88,1436.71,1208.61,122.76,32734,0.99624,0.90724,"Males"
"HKG_2002","HKG","2002",0.000306463452939132,97.11,257.64,1480.27,1213.29,130.76,33038,0.9964,0.90935,"Males"
"HKG_2003","HKG","2003",0.000322069374561644,98.9,258.84,1497.67,1241.73,136.72,33594,0.99533,0.90575,"Males"
"HKG_2004","HKG","2004",0.000333522994221443,104.97,285.4,1493.76,1251.36,134.52,36053,0.99636,0.91392,"Males"
"HKG_2005","HKG","2005",0.000350308294790062,110.48,309.32,1511.83,1226.25,132.6,38192,0.9966,0.91661,"Males"
"HKG_2006","HKG","2006",0.000361756162706878,109.37,302.96,1508.38,1255.14,134.52,40173,0.99628,0.92056,"Males"
"HKG_2007","HKG","2007",0.00026610784107015,112.07,307.76,1548.62,1205.1,140.52,42231,0.997459,0.919428,"Males"
"HKG_2008","HKG","2008",0.000270110884062615,117.96,331.56,1509.75,1210.41,140.28,42635,0.99703,0.9197,"Males"
"HKG_2009","HKG","2009",0.000246982706330212,124.65,358,1486.38,1222.02,140.6,41076,0.99766,0.92199,"Males"
"HKG_2010","HKG","2010",0.000272752708908999,121.31,342.08,1496.99,1233.27,143.16,43171,0.997043,0.923478,"Males"
"HKG_2011","HKG","2011",0.000246433643017025,127.85,369.36,1498.07,1212.03,142.02,44532,0.997438,0.924894,"Males"
"HKG_2012","HKG","2012",0.000209016385922427,126.855,365.4,1463.33,1239.75,142.02,44904,0.998141,0.924985,"Males"
"HKG_2013","HKG","2013",0.000241145502396821,125.91,363.02,1472.535,1236.825,140.62,46040,0.99717,0.92529,"Males"
"HKG_2014","HKG","2014",0.000257170331523129,128.69,371.84,1527.38,1156.86,142.92,47038,0.99727,0.92947,"Males"
"HKG_2015","HKG","2015",0.00023713169084386,122.81,349.6,1511.98,1146.78,141.64,47777,0.99786,0.9306,"Males"
"HKG_2016","HKG","2016",0.000245057543891496,130.82,380.96,1481.24,1167.48,142.32,48330,0.99727,0.92859,"Males"
"HKG_2017","HKG","2017",0.000217594028546186,135.91,398.44,1491.55,1179.81,145.2,49919.0000000001,0.99775,0.92937,"Males"
"HKG_2018","HKG","2018",0.000208362038261188,128.65,375.92,1480.25,1209.15,138.68,50839,0.99804,0.92862,"Males"
"HKG_2019","HKG","2019",0.000217449757071538,134.22,403.68,1454.16,1182.96,133.2,49905.5975530592,0.99804,0.93259,"Males"
"HKG_2020","HKG","2020",0.000281880922208566,139.86,431.52,1414.08,1176.48,127.92,42708.4913501386,0.99705,0.93031,"Males"
"HND_1963","HND","1963",0.00106127733722787,50.31,51.3200000000001,1347.99,301.77,149.92,2177,0.90775,0.6191,"Males"
"HND_1964","HND","1964",0.00105799775417226,50.2499999999999,51.04,1345.58,300.420000000001,149.96,2209,0.90487,0.62177,"Males"
"HND_1965","HND","1965",0.000978128396662854,50.46,49.3200000000001,1383.43,314.73,152.52,2314,0.91601,0.63781,"Males"
"HND_1970","HND","1970",0.00143829528140004,53.96,56.1599999999998,1487.41,348.75,159.68,2391.00000000001,0.8118,0.50845,"Males"
"HND_1980","HND","1980",0.00104244671853909,51.76,60.4400000000001,1466.38,365.58,146.6,3282,0.87468,0.60184,"Males"
"HND_1990","HND","1990",0.000771055467824061,55.17,61.4799999999999,1564,499.32,159.2,2960,0.92647,0.69694,"Males"
"HND_2000","HND","2000",0.000597308741200374,59.7,89.6399999999999,1499.18,601.02,149.16,3336,0.9477,0.74945,"Males"
"HND_2010","HND","2010",0.000569016722595606,61.175,87.2800000000001,1629.32,690.48,157.38,4306,0.95373,0.77328,"Males"
"HRV_1961","HRV","1961",0.00133094823379635,90.36,90.0400000000001,2032.65,557.91,271.36,5404,0.92382,0.73997,"Males"
"HRV_1971","HRV","1971",0.00101674131534267,97.7,118.36,2115.85,811.35,272.48,9414,0.96116,0.73648,"Males"
"HRV_1981","HRV","1981",0.000842832143229917,105.66,159.72,2146.4,957.96,262.92,14182,0.97503,0.73682,"Males"
"HRV_1989","HRV","1989",0.000730319525327208,102.31,163.28,2059.64,1032.12,245.92,13959,0.98404,0.76013,"Males"
"HRV_2001","HRV","2001",0.000486275951354684,72.34,129.92,1498.77,741.87,159.48,13818,0.99336,0.81773,"Males"
"HRV_2011","HRV","2011",0.000374861293775992,81.725,180.92,1555.215,947.385,145.98,19813,0.99632,0.85449,"Males"
"HTI_1970","HTI","1970",0.00134267619274255,43.01,25.1200000000001,1389.68,233.28,146.92,1567,0.77349,0.44082,"Males"
"HTI_1980","HTI","1980",0.00113062837592516,45.91,29.6799999999999,1405.49,282.869999999999,153.96,2063,0.81082,0.49144,"Males"
"HTI_1990","HTI","1990",0.000897141960096216,42.61,25.4800000000001,1248.8,257.76,144.96,1602,0.8583,0.53657,"Males"
"HTI_2000","HTI","2000",0.000759575632353314,42.95,31.2799999999999,1340.48,387.72,140.52,1521,0.89463,0.57206,"Males"
"HTI_2010","HTI","2010",0.000654528014756527,49.24,35.94,1462.675,427.365,161.02,1557,0.91915,0.63263,"Males"
"HUN_1961","HUN","1961",0.000818042369864927,84.97,148.36,1603.66,800.46,191.52,6083,0.94553,0.76969,"Males"
"HUN_1962","HUN","1962",0.00087051354049473,91.77,151.8,1750.5,804.42,215.28,6315.00000000001,0.94096,0.75762,"Males"
"HUN_1963","HUN","1963",0.000841293296284189,91.4,150.12,1751.09,824.31,215.48,6644,0.94731,0.76748,"Males"
"HUN_1964","HUN","1964",0.00081131445094872,90.39,153.88,1715.02,831.42,207.68,6994,0.95084,0.77477,"Males"
"HUN_1965","HUN","1965",0.000804887052877676,92.95,151.04,1746.77,830.43,220.8,7029,0.95114,0.77377,"Males"
"HUN_1966","HUN","1966",0.000786135264196541,96.12,150.32,1907.8,846.72,234.16,7406,0.953295,0.778565,"Males"
"HUN_1967","HUN","1967",0.000750066909699098,92.03,161.56,1711.48,887.4,206.56,7801.00000000001,0.95442,0.771795,"Males"
"HUN_1968","HUN","1968",0.000720013012303868,92.02,169.76,1692.19,935.73,198.32,7865.00000000001,0.95613,0.76861,"Males"
"HUN_1969","HUN","1969",0.000702063455334603,96.22,173.48,1780.45,887.67,211.4,8068.99999999999,0.95788,0.76851,"Males"
"HUN_1970","HUN","1970",0.000721286118916956,95.47,178.32,1708.36,968.76,203.56,8015,0.95565,0.76175,"Males"
"HUN_1971","HUN","1971",0.000714928076743678,95.42,179.04,1721.74,968.58,202.64,8349,0.95727,0.75509,"Males"
"HUN_1972","HUN","1972",0.000691928323422585,94.93,185.36,1679.96,949.32,194.4,8505,0.95994,0.76265,"Males"
"HUN_1973","HUN","1973",0.00069983351023137,95.38,187.84,1692.08,986.4,193.72,8920,0.95805,0.7621,"Males"
"HUN_1974","HUN","1974",0.000663676675327711,99.95,193.28,1748.29,1025.91,206.52,9111,0.95875,0.75507,"Males"
"HUN_1975","HUN","1975",0.000616318683115561,99.29,199.12,1718.34,1048.5,198.08,9253,0.96035,0.74984,"Males"
"HUN_1976","HUN","1976",0.00058546941091737,100.68,206.04,1617.87,1039.41,196.68,9231,0.9642,0.75306,"Males"
"HUN_1977","HUN","1977",0.000563304929403314,97.48,201.08,1631.52,1015.56,188.84,9764.99999999999,0.96836,0.74931,"Males"
"HUN_1978","HUN","1978",0.000560381897540646,99.83,208.52,1664.02,1005.66,190.8,9967,0.96982,0.73536,"Males"
"HUN_1979","HUN","1979",0.000563996189072593,98.04,211.52,1564.94,1071.9,180.64,9964,0.97057,0.73069,"Males"
"HUN_1980","HUN","1980",0.000572422427443591,102.25,216.72,1643.4,1074.6,192.28,10052,0.97163,0.71269,"Males"
"HUN_1981","HUN","1981",0.000563411066376299,101.64,220.64,1610.1,1127.34,185.88,10123,0.97428,0.70665,"Males"
"HUN_1982","HUN","1982",0.000569769838320747,101.43,224.64,1600.02,1153.26,181.08,10493,0.97491,0.70808,"Males"
"HUN_1983","HUN","1983",0.00057006653568577,102.77,228.88,1570.86,1191.06,182.2,10401,0.9761,0.69288,"Males"
"HUN_1984","HUN","1984",0.000598793635084202,103.66,229.4,1600.99,1124.37,185.24,10696,0.97521,0.68985,"Males"
"HUN_1985","HUN","1985",0.00059265627373895,104.29,237.96,1560.13,1189.71,179.2,10452,0.9752,0.69152,"Males"
"HUN_1986","HUN","1986",0.000576923871612544,105.16,243.2,1548.97,1212.39,177.44,10678,0.97626,0.69455,"Males"
"HUN_1987","HUN","1987",0.000559099852270805,107.71,250.48,1624.53,1296.63,180.36,10861,0.97765,0.70017,"Males"
"HUN_1988","HUN","1988",0.000527147873044794,106.92,242.08,1603.37,1255.95,185.6,11207,0.98054,0.70669,"Males"
"HUN_1989","HUN","1989",0.000529121804381,103.8,248.24,1547.89,1277.91,166.96,11003,0.98053,0.68952,"Males"
"HUN_1990","HUN","1990",0.000515336448386629,97.87,230.56,1508.06,1223.46,160.92,10296,0.98137,0.68011,"Males"
"HUN_1991","HUN","1991",0.000525200179959299,95.21,224.56,1448.56,1128.6,156.28,9256,0.9803,0.67658,"Males"
