"Country","Sex","Age","Year","lx","LT_ID3","LT_ID2","at_risk","AgeInt","dx","qx","atRisk","n_events","events","haz","S_t","S_t_new","seS_t","seS","LT_ID","protein.kcal","abp.kcal","pbp.kcal","fat.kcal","carb.kcal","GDP","age_sex"
"AUS","2",5,1997,0.9941,"AUS_1997_2_5","AUS_1997_2",639,5,0.000569999999999959,0.000573382959460778,639000,366.391711095437,366.391711095437,0.000573382959460778,0.99353,0.9941,0.000204620605183033,0.000204620605183033,"AUS_1997",415.96,269.68,146.28,1143.63,1400.41,32858,"5_2"
"AUS","2",5,1998,0.99411,"AUS_1998_2_5","AUS_1998_2",645,5,0.000580000000000025,0.000583436440635367,645000,376.316504209812,376.316504209812,0.000583436440635367,0.99353,0.99411,0.00020568045789575,0.00020568045789575,"AUS_1998",405.36,270.12,135.24,1123.47,1348.17,34337,"5_2"
"AUS","2",5,1999,0.99418,"AUS_1999_2_5","AUS_1999_2",649,5,0.000549999999999939,0.000553219738880222,649000,359.039610533264,359.039610533264,0.000553219738880222,0.99363,0.99418,0.000203888589383785,0.000203888589383785,"AUS_1999",405.12,272.76,132.36,1174.32,1297.56,35551,"5_2"
"AUS","2",5,2000,0.99426,"AUS_2000_2_5","AUS_2000_2",652,5,0.00053000000000003,0.000533059763039879,652000,347.554965502001,347.554965502001,0.000533059763039879,0.99373,0.99426,0.000203753636487136,0.000203753636487136,"AUS_2000",405.2,271.48,133.72,1170.09,1272.71,36603,"5_2"
"AUS","2",5,2001,0.99446,"AUS_2001_2_5","AUS_2001_2",652,5,0.000500000000000056,0.000502785431289399,652000,327.816101200688,327.816101200688,0.000502785431289399,0.99396,0.99446,0.000200877390499058,0.000200877390499058,"AUS_2001",403.12,270.64,132.48,1208.34,1293.54,37276,"5_2"
"AUS","2",5,2002,0.99463,"AUS_2002_2_5","AUS_2002_2",651,5,0.000450000000000061,0.000452429546665656,651000,294.531634879342,294.531634879342,0.000452429546665656,0.99418,0.99463,0.00019830407042282,0.00019830407042282,"AUS_2002",419.24,273,146.24,1180.53,1337.23,38567,"5_2"
"AUS","2",5,2003,0.99467,"AUS_2003_2_5","AUS_2003_2",647,5,0.000450000000000061,0.000452411352508934,647000,292.71014507328,292.71014507328,0.000452411352508934,0.99422,0.99467,0.000197488769101148,0.000197488769101148,"AUS_2003",438.56,280.4,158.16,1178.91,1346.53,39524,"5_2"
"AUS","2",5,2004,0.9946,"AUS_2004_2_5","AUS_2004_2",644,5,0.000430000000000041,0.000432334606877178,644000,278.423486828903,278.423486828903,0.000432334606877178,0.99417,0.9946,0.000197193081370611,0.000197193081370611,"AUS_2004",406,263.6,142.4,1206.09,1295.91,40888,"5_2"
"AUS","2",5,2005,0.99463,"AUS_2005_2_5","AUS_2005_2",643,5,0.000419999999999976,0.000422267576887864,643000,271.518051938896,271.518051938896,0.000422267576887864,0.99421,0.99463,0.000195515456067574,0.000195515456067574,"AUS_2005",419.64,280.32,139.32,1235.34,1304.02,41904,"5_2"
"AUS","2",5,2006,0.99478,"AUS_2006_2_5","AUS_2006_2",645,5,0.000419999999999976,0.000422203904380844,645000,272.321518325644,272.321518325644,0.000422203904380844,0.99436,0.99478,0.000189421303507742,0.000189421303507742,"AUS_2006",418.4,280.56,137.84,1290.78,1307.82,42651,"5_2"
"AUS","2",5,2007,0.99482,"AUS_2007_2_5","AUS_2007_2",647,5,0.000380000000000047,0.000381978649403959,647000,247.140186164362,247.140186164362,0.000381978649403959,0.99444,0.99482,0.00018473385905867,0.00018473385905867,"AUS_2007",433.32,292.92,140.4,1295.37,1332.31,44034,"5_2"
"AUS","2",5,2008,0.99529,"AUS_2008_2_5","AUS_2008_2",650,5,0.000399999999999956,0.000401892915632585,650000,261.230395161181,261.230395161181,0.000401892915632585,0.99489,0.99529,0.000173204364380316,0.000173204364380316,"AUS_2008",425.8,276.92,148.88,1269,1373.2,44422,"5_2"
"AUS","2",5,2009,0.99577,"AUS_2009_2_5","AUS_2009_2",656,5,0.000390000000000001,0.00039165670787431,656000,256.926800365547,256.926800365547,0.00039165670787431,0.99538,0.99577,0.00016255924974121,0.00016255924974121,"AUS_2009",413.32,272.2,141.12,1292.58,1363.1,44687,"5_2"
"AUS","2",5,2010,0.99577,"AUS_2010_2_5","AUS_2010_2",665,5,0.000380000000000047,0.000381614228185271,665000,253.773461743205,253.773461743205,0.000381614228185271,0.99539,0.99577,0.000161885727058778,0.000161885727058778,"AUS_2010",429.32,287.62,141.72,1337.265,1411.415,45400,"5_2"
"AUS","2",5,2011,0.9959,"AUS_2011_2_5","AUS_2011_2",675,5,0.000369999999999981,0.000371523245305735,675000,250.778190581371,250.778190581371,0.000371523245305735,0.99553,0.9959,0.000159288320075529,0.000159288320075529,"AUS_2011",433.08,295.4,137.68,1367.145,1383.275,46132,"5_2"
"AUS","2",5,2012,0.99603,"AUS_2012_2_5","AUS_2012_2",691,5,0.000410000000000021,0.000411634187725291,691000,284.439223718176,284.439223718176,0.000411634187725291,0.99562,0.99603,0.000155694690035989,0.000155694690035989,"AUS_2012",429.22,290.18,139.06,1389.6,1390.18,46999,"5_2"
"AUS","2",5,2013,0.99598,"AUS_2013_2_5","AUS_2013_2",709,5,0.000410000000000021,0.0004116548525071,709000,291.863290427534,291.863290427534,0.0004116548525071,0.99557,0.99598,0.000155513076308825,0.000155513076308825,"AUS_2013",431.36,291.04,140.34,1365.795,1417.345,47250,"5_2"
"AUS","2",5,2014,0.99607,"AUS_2014_2_5","AUS_2014_2",727,5,0.000399999999999956,0.000401578202335133,727000,291.947353097642,291.947353097642,0.000401578202335133,0.99567,0.99607,0.000153927782193863,0.000153927782193863,"AUS_2014",431.32,292.96,138.36,1423.8,1406.88,47867,"5_2"
"AUS","2",5,2015,0.99614,"AUS_2015_2_5","AUS_2015_2",747,5,0.000369999999999981,0.000371433734214048,747000,277.460999457894,277.460999457894,0.000371433734214048,0.99577,0.99614,0.000152222951324318,0.000152222951324318,"AUS_2015",432.92,296,136.88,1435.32,1386.76,48357,"5_2"
"AUS","2",5,2016,0.9964,"AUS_2016_2_5","AUS_2016_2",762,5,0.000329999999999941,0.000331192292252049,762000,252.368526696061,252.368526696061,0.000331192292252049,0.99607,0.9964,0.000145983219530601,0.000145983219530601,"AUS_2016",435.88,298.4,137.52,1446.21,1400.91,48845,"5_2"
"AUS","2",5,2017,0.99643,"AUS_2017_2_5","AUS_2017_2",772,5,0.000310000000000032,0.000311110665074348,772000,240.177433437397,240.177433437397,0.000311110665074348,0.99612,0.99643,0.000146255677205768,0.000146255677205768,"AUS_2017",426.96,287.32,139.64,1430.82,1403.22,49266,"5_2"
"AUS","2",5,2018,0.99649,"AUS_2018_2_5","AUS_2018_2",781,5,0.000310000000000032,0.000311091932683752,781000,242.962799426011,242.962799426011,0.000311091932683752,0.99618,0.99649,0.000145782976008901,0.000145782976008901,"AUS_2018",431.16,290.24,140.96,1445.04,1379.8,49831,"5_2"
"AUT","1",5,1961,0.957275,"AUT_1961_1_5","AUT_1961_1",251,5,0.00266500000000014,0.00278394400773042,251000,698.769945940336,698.769945940336,0.00278394400773042,0.95461,0.957275,0.000763839537343545,0.000763839537343545,"AUT_1961",355.08,194.68,160.4,1005.66,1643.26,10882,"5_1"
"AUT","1",5,1962,0.958815,"AUT_1962_1_5","AUT_1962_1",261,5,0.00256000000000001,0.00266996240150603,261000,696.860186793074,696.860186793074,0.00266996240150603,0.956255,0.958815,0.000745217391306153,0.000745217391306153,"AUT_1962",358.88,202.16,156.72,1031.49,1619.63,11078,"5_1"
"AUT","1",5,1963,0.95944,"AUT_1963_1_5","AUT_1963_1",270,5,0.00278,0.00289752355540733,270000,782.331359959978,782.331359959978,0.00289752355540733,0.95666,0.95944,0.000726145237507119,0.000726145237507119,"AUT_1963",361.44,201.36,160.08,1070.91,1607.65,11454,"5_1"
"AUT","1",5,1964,0.96172,"AUT_1964_1_5","AUT_1964_1",280,5,0.00285999999999997,0.00297383853928376,280000,832.674790999452,832.674790999452,0.00297383853928376,0.95886,0.96172,0.000708385269559041,0.000708385269559041,"AUT_1964",364.72,206.16,158.56,1093.77,1596.51,12062,"5_1"
"AUT","1",5,1965,0.96379,"AUT_1965_1_5","AUT_1965_1",291,5,0.00273000000000001,0.00283256726050282,291000,824.27707280632,824.27707280632,0.00283256726050282,0.96106,0.96379,0.000690964613865948,0.000690964613865948,"AUT_1965",358.76,202.24,156.52,1086.57,1563.67,12328,"5_1"
"AUT","1",5,1966,0.96351,"AUT_1966_1_5","AUT_1966_1",301,5,0.00303999999999993,0.0031551307199717,301000,949.694346711481,949.694346711481,0.0031551307199717,0.96047,0.96351,0.000711689984875567,0.000711689984875567,"AUT_1966",356.24,200.8,155.44,1088.82,1570.94,12930,"5_1"
"AUT","1",5,1967,0.96526,"AUT_1967_1_5","AUT_1967_1",310,5,0.00305,0.00315977042454882,310000,979.528831610135,979.528831610135,0.00315977042454882,0.96221,0.96526,0.000694065304223387,0.000694065304223387,"AUT_1967",355.88,204.8,151.12,1088.91,1525.21,13225,"5_1"
"AUT","1",5,1968,0.96707,"AUT_1968_1_5","AUT_1968_1",318,5,0.00295000000000001,0.00305045136339666,318000,970.043533560138,970.043533560138,0.00305045136339666,0.96412,0.96707,0.000673955004545586,0.000673955004545586,"AUT_1968",359.16,207.56,151.64,1097.55,1545.29,13742,"5_1"
"AUT","1",5,1969,0.96622,"AUT_1969_1_5","AUT_1969_1",325,5,0.00305,0.00315663099501149,325000,1025.90507337873,1025.90507337873,0.00315663099501148,0.96317,0.96622,0.000693408606720433,0.000693408606720433,"AUT_1969",356.92,207.76,149.16,1101.87,1473.21,14555,"5_1"
"AUT","1",5,1970,0.96656,"AUT_1970_1_5","AUT_1970_1",329,5,0.00314999999999999,0.00325898030127461,329000,1072.20451911935,1072.20451911935,0.00325898030127461,0.96341,0.96656,0.000714772506226557,0.000714772506226557,"AUT_1970",357.48,209.08,148.4,1122.21,1507.31,15537,"5_1"
"AUT","1",5,1971,0.966355,"AUT_1971_1_5","AUT_1971_1",329,5,0.00273499999999993,0.00283022284771117,329000,931.143316896976,931.143316896976,0.00283022284771117,0.96362,0.966355,0.000736259516472801,0.000736259516472801,"AUT_1971",360.2,213.72,146.48,1144.71,1486.09,16259,"5_1"
"AUT","1",5,1972,0.96797,"AUT_1972_1_5","AUT_1972_1",328,5,0.00253999999999999,0.00262404826595864,328000,860.687831234435,860.687831234435,0.00262404826595864,0.96543,0.96797,0.00073234150481699,0.00073234150481699,"AUT_1972",362.6,218.24,144.36,1162.26,1438.14,17169,"5_1"
"AUT","1",5,1973,0.9688,"AUT_1973_1_5","AUT_1973_1",326,5,0.00268999999999997,0.00277663088356727,326000,905.18166804293,905.18166804293,0.00277663088356727,0.96611,0.9688,0.000735132940669371,0.000735132940669371,"AUT_1973",364.28,220.32,143.96,1191.06,1498.66,17908,"5_1"
"AUT","1",5,1974,0.96897,"AUT_1974_1_5","AUT_1974_1",321,5,0.00224000000000002,0.00231173307739148,321000,742.066317842664,742.066317842664,0.00231173307739148,0.96673,0.96897,0.000747086628304481,0.000747086628304481,"AUT_1974",357.6,221.52,136.08,1153.98,1452.42,18583,"5_1"
"AUT","1",5,1975,0.97303,"AUT_1975_1_5","AUT_1975_1",314,5,0.00236999999999998,0.0024356905748024,314000,764.806840487955,764.806840487955,0.0024356905748024,0.97066,0.97303,0.000704191423385753,0.000704191423385753,"AUT_1975",362.2,223.6,138.6,1157.58,1383.22,18564,"5_1"
"AUT","1",5,1976,0.97648,"AUT_1976_1_5","AUT_1976_1",303,5,0.00192000000000003,0.00196624610847128,303000,595.772570866797,595.772570866797,0.00196624610847128,0.97456,0.97648,0.000670389745587627,0.000670389745587627,"AUT_1976",369.8,234.36,135.44,1230.75,1402.45,19448,"5_1"
"AUT","1",5,1977,0.97824,"AUT_1977_1_5","AUT_1977_1",292,5,0.00183999999999995,0.0018809290153745,292000,549.231272489355,549.231272489355,0.0018809290153745,0.9764,0.97824,0.000660199321050547,0.000660199321050547,"AUT_1977",364.68,231.64,133.04,1221.12,1367.2,20350,"5_1"
"AUT","1",5,1978,0.97953,"AUT_1978_1_5","AUT_1978_1",278,5,0.00170000000000003,0.00173552622175945,278000,482.476289649127,482.476289649127,0.00173552622175945,0.97783,0.97953,0.000642948937856838,0.000642948937856838,"AUT_1978",372.56,238.84,133.72,1239.03,1364.41,20293,"5_1"
"AUT","1",5,1979,0.98109,"AUT_1979_1_5","AUT_1979_1",264,5,0.00184000000000006,0.00187546504398176,264000,495.122771611184,495.122771611184,0.00187546504398176,0.97925,0.98109,0.00062241087304937,0.00062241087304937,"AUT_1979",379.04,243.24,135.84,1279.26,1383.7,21436,"5_1"
"AUT","1",5,1980,0.98098,"AUT_1980_1_5","AUT_1980_1",254,5,0.00205,0.00208974698770617,254000,530.795734877367,530.795734877367,0.00208974698770617,0.97893,0.98098,0.000614774979980003,0.000614774979980003,"AUT_1980",379.8,244.92,134.88,1327.68,1404.52,21932,"5_1"
"AUT","1",5,1981,0.9823,"AUT_1981_1_5","AUT_1981_1",243,5,0.00154499999999991,0.00157283925481005,243000,382.199938918841,382.199938918841,0.00157283925481005,0.980755,0.9823,0.000577568248901105,0.000577568248901105,"AUT_1981",387.92,252.52,135.4,1346.4,1367.68,21866,"5_1"
"AUT","1",5,1982,0.98241,"AUT_1982_1_5","AUT_1982_1",234,5,0.00146000000000002,0.00148614122413251,234000,347.757046447007,347.757046447007,0.00148614122413251,0.98095,0.98241,0.000572578117561685,0.000572578117561685,"AUT_1982",383.28,247.2,136.08,1369.44,1392.28,22254,"5_1"
"AUT","1",5,1983,0.98439,"AUT_1983_1_5","AUT_1983_1",226,5,0.00144999999999995,0.00147299342740169,226000,332.896514592782,332.896514592782,0.00147299342740169,0.98294,0.98439,0.000548280123665928,0.000548280123665928,"AUT_1983",383.4,251.92,131.48,1366.29,1355.31,22944,"5_1"
"AUT","1",5,1984,0.98501,"AUT_1984_1_5","AUT_1984_1",221,5,0.00157000000000007,0.00159389244779248,221000,352.250230962138,352.250230962138,0.00159389244779248,0.98344,0.98501,0.000544133319387435,0.000544133319387435,"AUT_1984",383.92,249.92,134,1364.49,1364.59,23016,"5_1"
"AUT","1",5,1985,0.9845,"AUT_1985_1_5","AUT_1985_1",219,5,0.00103000000000009,0.00104621635347901,219000,229.121381411903,229.121381411903,0.00104621635347901,0.98347,0.9845,0.000550856345064925,0.000550856345064925,"AUT_1985",384.24,251.2,133.04,1389.15,1344.61,23514,"5_1"
"AUT","1",5,1986,0.98611,"AUT_1986_1_5","AUT_1986_1",221,5,0.00130000000000008,0.00131831134457624,221000,291.34680715135,291.34680715135,0.00131831134457624,0.98481,0.98611,0.000525291859615467,0.000525291859615467,"AUT_1986",390.96,255.6,135.36,1394.19,1368.85,24039,"5_1"
"AUT","1",5,1987,0.9876,"AUT_1987_1_5","AUT_1987_1",226,5,0.00118000000000007,0.00119481571486439,226000,270.028351559352,270.028351559352,0.00119481571486439,0.98642,0.9876,0.000504587307693638,0.000504587307693638,"AUT_1987",394.92,256.96,137.96,1390.41,1366.67,24409,"5_1"
"AUT","1",5,1988,0.9896,"AUT_1988_1_5","AUT_1988_1",230,5,0.00118000000000007,0.001192400970089,230000,274.252223120469,274.252223120469,0.001192400970089,0.98842,0.9896,0.000453676647864041,0.000453676647864041,"AUT_1988",391.64,255.6,136.04,1356.57,1379.79,25112,"5_1"
"AUT","1",5,1989,0.98889,"AUT_1989_1_5","AUT_1989_1",234,5,0.00151000000000001,0.00152696457644431,234000,357.309710887968,357.309710887968,0.00152696457644431,0.98738,0.98889,0.00046612865976724,0.00046612865976724,"AUT_1989",402.48,260.6,141.88,1400.76,1401.76,26078,"5_1"
"AUT","1",5,1990,0.98964,"AUT_1990_1_5","AUT_1990_1",237,5,0.00100999999999996,0.0010205731377066,237000,241.875833636463,241.875833636463,0.0010205731377066,0.98863,0.98964,0.000443566163405368,0.000443566163405368,"AUT_1990",409.84,263.08,146.8,1406.16,1428,26930,"5_1"
"AUT","1",5,1991,0.989895,"AUT_1991_1_5","AUT_1991_1",238,5,0.00104499999999996,0.00105566752029252,238000,251.248869829619,251.248869829619,0.00105566752029252,0.98885,0.989895,0.000436242943997556,0.000436242943997556,"AUT_1991",412.6,266.6,146,1433.07,1435.33,27690,"5_1"
"AUT","1",5,1992,0.99001,"AUT_1992_1_5","AUT_1992_1",237,5,0.000749999999999917,0.00075756810537259,237000,179.543640973304,179.543640973304,0.00075756810537259,0.98926,0.99001,0.000427635109381179,0.000427635109381179,"AUT_1992",415.8,273.6,142.24,1452.78,1421.42,28072,"5_1"
"AUT","1",5,1993,0.99137,"AUT_1993_1_5","AUT_1993_1",238,5,0.00102000000000002,0.00102887922773538,238000,244.87325620102,244.87325620102,0.00102887922773538,0.99035,0.99137,0.000398942850496888,0.000398942850496888,"AUT_1993",410.08,268,142.08,1434.15,1413.77,28101,"5_1"
"AUT","1",5,1994,0.99154,"AUT_1994_1_5","AUT_1994_1",238,5,0.000939999999999941,0.00094802025132616,238000,225.628819815626,225.628819815626,0.00094802025132616,0.9906,0.99154,0.000392235294036188,0.000392235294036188,"AUT_1994",419.52,281.56,137.96,1428.39,1457.09,28781,"5_1"
"AUT","1",5,1995,0.99261,"AUT_1995_1_5","AUT_1995_1",238,5,0.000789999999999957,0.00079588156476356,238000,189.419812413727,189.419812413727,0.00079588156476356,0.99182,0.99261,0.000371883968069315,0.000371883968069315,"AUT_1995",402.16,254.48,147.68,1375.11,1479.73,29622,"5_1"
"AUT","1",5,1996,0.99336,"AUT_1996_1_5","AUT_1996_1",240,5,0.000709999999999988,0.000714745912861388,240000,171.539019086733,171.539019086733,0.000714745912861388,0.99265,0.99336,0.000356631886850584,0.000356631886850584,"AUT_1996",412.84,261.84,150.96,1403.28,1488.88,30413,"5_1"
"AUT","1",5,1997,0.99389,"AUT_1997_1_5","AUT_1997_1",243,5,0.000670000000000059,0.000674118866272987,243000,163.810884504336,163.810884504336,0.000674118866272987,0.99322,0.99389,0.000341661835655008,0.000341661835655008,"AUT_1997",400.32,263,137.36,1410.3,1427.38,31173,"5_1"
"AUT","1",5,1998,0.99352,"AUT_1998_1_5","AUT_1998_1",244,5,0.000649999999999928,0.000654239471777044,244000,159.634431113599,159.634431113599,0.000654239471777044,0.99287,0.99352,0.000367643387508486,0.000367643387508486,"AUT_1998",415.92,258.24,157.68,1406.97,1530.11,32376,"5_1"
"AUT","1",5,1999,0.9941,"AUT_1999_1_5","AUT_1999_1",245,5,0.000569999999999959,0.000573382959460778,245000,140.478825067891,140.478825067891,0.000573382959460778,0.99353,0.9941,0.000342163262368662,0.000342163262368662,"AUT_1999",421.96,258.4,163.56,1415.07,1567.97,33608,"5_1"
"AUT","1",5,2000,0.99372,"AUT_2000_1_5","AUT_2000_1",244,5,0.000730000000000008,0.000734613371976018,244000,179.245662762148,179.245662762148,0.000734613371976018,0.99299,0.99372,0.000376324540669851,0.000376324540669851,"AUT_2000",424.12,259.4,164.72,1431.18,1605.7,34796,"5_1"
"AUT","1",5,2001,0.993385,"AUT_2001_1_5","AUT_2001_1",240,5,0.000534999999999952,0.000538562591543009,240000,129.255021970322,129.255021970322,0.000538562591543009,0.99285,0.993385,0.000389394834394,0.000389394834394,"AUT_2001",427.56,259.44,168.12,1445.94,1595.5,35272,"5_1"
"AUT","1",5,2002,0.99434,"AUT_2002_1_5","AUT_2002_1",237,5,0.000650000000000039,0.000653699941669891,237000,154.926886175764,154.926886175764,0.000653699941669891,0.99369,0.99434,0.0003583161067513,0.0003583161067513,"AUT_2002",424.2,257.84,166.36,1388.52,1580.28,35824,"5_1"
"AUT","1",5,2003,0.99397,"AUT_2003_1_5","AUT_2003_1",231,5,0.000580000000000025,0.000583518617262115,231000,134.792800587549,134.792800587549,0.000583518617262115,0.99339,0.99397,0.000365111752868453,0.000365111752868453,"AUT_2003",408.36,240.4,167.96,1361.52,1579.12,36063,"5_1"
"AUT","1",5,2004,0.99461,"AUT_2004_1_5","AUT_2004_1",227,5,0.000639999999999974,0.000643468294105201,227000,146.067302761881,146.067302761881,0.000643468294105201,0.99397,0.99461,0.00035074250122246,0.00035074250122246,"AUT_2004",401.96,236.88,165.08,1400.4,1556.64,36957,"5_1"
"AUT","1",5,2005,0.99479,"AUT_2005_1_5","AUT_2005_1",222,5,0.000749999999999917,0.000753927964695984,222000,167.372008162508,167.372008162508,0.000753927964695984,0.99404,0.99479,0.000342674108073305,0.000342674108073305,"AUT_2005",410.76,242.2,168.52,1370.34,1612.9,37643,"5_1"
"AUT","1",5,2006,0.99488,"AUT_2006_1_5","AUT_2006_1",216,5,0.000549999999999939,0.000552830492119592,216000,119.411386297832,119.411386297832,0.000552830492119592,0.99433,0.99488,0.000332555387671858,0.000332555387671858,"AUT_2006",405.84,236.36,169.48,1460.7,1605.46,38867,"5_1"
"AUT","1",5,2007,0.99519,"AUT_2007_1_5","AUT_2007_1",213,5,0.00051000000000001,0.000512464956440489,213000,109.155035721824,109.155035721824,0.000512464956440489,0.99468,0.99519,0.000332353813686088,0.000332353813686088,"AUT_2007",414.68,242.16,172.52,1464.93,1610.39,40305,"5_1"
"AUT","1",5,2008,0.99478,"AUT_2008_1_5","AUT_2008_1",210,5,0.000330000000000052,0.000331731639156449,210000,69.6636442228543,69.6636442228543,0.000331731639156449,0.99445,0.99478,0.000343405764356193,0.000343405764356193,"AUT_2008",407.12,237.2,169.92,1456.74,1624.14,40965,"5_1"
"AUT","1",5,2009,0.99517,"AUT_2009_1_5","AUT_2009_1",210,5,0.000519999999999965,0.000522523789905207,210000,109.729995880093,109.729995880093,0.000522523789905207,0.99465,0.99517,0.000332153793321633,0.000332153793321633,"AUT_2009",409.44,239.92,169.52,1510.38,1560.18,39464,"5_1"
"AUT","1",5,2010,0.99485,"AUT_2010_1_5","AUT_2010_1",209,5,0.000310000000000032,0.0003116047645374,209000,65.1253957883166,65.1253957883166,0.0003116047645374,0.99454,0.99485,0.000342198925091858,0.000342198925091858,"AUT_2010",415.98,250.3,165.68,1550.205,1524.315,40288,"5_1"
